"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","runtimeMinutes","genre","averageRating","Director","Star1","Star2"
"tt0995740","movie","No Smoking","No Smoking",0,2007,128,"Drama","7.3","Anurag Kashyap","John Abraham","Ayesha Takia"
"tt0995752","movie","Tashan","Tashan",0,2008,120,"Action","3.8","Vijay Krishna Acharya","Akshay Kumar","Saif Ali Khan"
"tt0995829","movie","XXY","XXY",0,2007,86,"Drama","7","Lucía Puenzo","Ricardo Darín","Valeria Bertuccelli"
"tt0995845","movie","The Courier","The Courier",0,2012,95,"Action","4.5","Hany Abu-Assad","Jeffrey Dean Morgan","Josie Ho"
"tt0995851","movie","In Her Skin","In Her Skin",0,2009,107,"Biography","6.4","Simone North","Guy Pearce","Miranda Otto"
"tt0995868","movie","Pele: Birth of a Legend","Pelé: Birth of a Legend",0,2016,107,"Biography","7.1","Jeff Zimbalist","Vincent D'Onofrio","Rodrigo Santoro"
"tt10028196","movie","Laal Singh Chaddha","Laal Singh Chaddha",0,2022,159,"Comedy","5.6","Advait Chandan","Aamir Khan","Ahmad Ibn Umar"
"tt1002966","movie","Cash","Ca$h",0,2008,100,"Comedy","5.9","Éric Besnard","Jean Dujardin","Jean Reno"
"tt1003034","movie","Perrier's Bounty","Perrier's Bounty",0,2009,88,"Action","6.3","Ian Fitzgibbon","Gabriel Byrne","Cillian Murphy"
"tt10065694","movie","Antebellum","Antebellum",0,2020,105,"Drama","5.8","Gerard Bush","Janelle Monáe","Janelle Monáe"
"tt10068916","movie","Made in Abyss: Dawn of the Deep Soul","Gekijouban Made in Abyss: Fukaki Tamashii no Reimei",0,2020,113,"Adventure","8","Masayuki Kojima","Miyu Tomita","Mariya Ise"
"tt1007028","movie","Zack and Miri Make a Porno","Zack and Miri Make a Porno",0,2008,101,"Comedy","6.5","Kevin Smith","Seth Rogen","Elizabeth Banks"
"tt1007029","movie","The Iron Lady","The Iron Lady",0,2011,105,"Biography","6.4","Phyllida Lloyd","Meryl Streep","Jim Broadbent"
"tt10095582","movie","The Tragedy of Macbeth","The Tragedy of Macbeth",0,2021,105,"Drama","7.1","Joel Coen","Denzel Washington","Frances McDormand"
"tt10096842","movie","False Positive","False Positive",0,2021,92,"Horror","4.6","John Lee","Ilana Glazer","Justin Theroux"
"tt10098288","movie","Roohi","Roohi",0,2021,134,"Comedy","4.3","Hardik Mehta","Rajkummar Rao","Janhvi Kapoor"
"tt10098448","movie","Jesus Revolution","Jesus Revolution",0,2023,120,"Biography","7.1","Jon Erwin","Joel Courtney","Jonathan Roumie"
"tt1010048","movie","Slumdog Millionaire","Slumdog Millionaire",0,2008,120,"Crime","8","Danny Boyle","Dev Patel","Freida Pinto"
"tt1010271","movie","The Poughkeepsie Tapes","The Poughkeepsie Tapes",0,2007,81,"Horror","5.9","John Erick Dowdle","Stacy Chbosky","Ben Messmer"
"tt10126434","movie","Scare Me","Scare Me",0,2020,104,"Comedy","5.7","Josh Ruben","Josh Ruben","Aya Cash"
"tt10127684","movie","Rogue City","Bronx",0,2020,116,"Action","6.1","Olivier Marchal","Lannick Gautry","Lannick Gautry"
"tt10127708","movie","Valley of the Dead","Malnazidos",0,2020,101,"Action","5.8","Alberto de Toro","Miki Esparbé","Aura Garrido"
"tt10147546","movie","Homecoming: A Film by Beyoncé","Homecoming: A Film by Beyoncé",0,2019,137,"Documentary","7.6","Beyoncé","Beyoncé","Jay-Z"
"tt1014759","movie","Alice in Wonderland","Alice in Wonderland",0,2010,108,"Adventure","6.4","Tim Burton","Mia Wasikowska","Johnny Depp"
"tt1014762","movie","Home","Home",0,2009,118,"Documentary","8.5","Yann Arthus-Bertrand","Yann Arthus-Bertrand","Glenn Close"
"tt1014763","movie","Child 44","Child 44",0,2015,137,"Crime","6.4","Daniel Espinosa","Tom Hardy","Gary Oldman"
"tt1014775","movie","Beverly Hills Chihuahua","Beverly Hills Chihuahua",0,2008,91,"Adventure","3.9","Raja Gosnell","Drew Barrymore","George Lopez"
"tt1014806","movie","The Poker House","The Poker House",0,2008,93,"Drama","6.3","Lori Petty","Jennifer Lawrence","Javon Johnson"
"tt1014809","movie","Until the Light Takes Us","Until the Light Takes Us",0,2008,93,"Documentary","7","Aaron Aites","Fenriz","Varg Vikernes"
"tt10151854","movie","Shazam! Fury of the Gods","Shazam! Fury of the Gods",0,2023,130,"Action","5.9","David F. Sandberg","Zachary Levi","Asher Angel"
"tt10152736","movie","Thalaivi","Thalaivi",0,2021,153,"Biography","5.9","A.L. Vijay","Kangana Ranaut","Arvind Swamy"
"tt10182822","movie","Loro","Loro",0,2018,151,"Biography","6.7","Paolo Sorrentino","Toni Servillo","Toni Servillo"
"tt10183816","movie","Dangerous Lies","Dangerous Lies",0,2020,96,"Crime","5.4","Michael M. Scott","Nick Purcha","Joe Costa"
"tt10187208","movie","A Boy Called Christmas","A Boy Called Christmas",0,2021,106,"Adventure","6.7","Gil Kenan","Maggie Smith","Isabella O'Sullivan"
"tt1018765","movie","Our Brand Is Crisis","Our Brand Is Crisis",0,2015,107,"Comedy","6.1","David Gordon Green","Sandra Bullock","Billy Bob Thornton"
"tt10187680","movie","Forensic","Forensic",0,2020,134,"Crime","6.8","Anas Khan","Tovino Thomas","Mamta Mohandas"
"tt1018785","movie","The Sisterhood of the Traveling Pants 2","The Sisterhood of the Traveling Pants 2",0,2008,119,"Comedy","6.2","Sanaa Hamri","America Ferrera","Alexis Bledel"
"tt1018818","movie","Assassination of a High School President","Assassination of a High School President",0,2008,93,"Comedy","6.2","Brett Simon","Reece Thompson","Mischa Barton"
"tt10189300","movie","Lunana: A Yak in the Classroom","Lunana",0,2019,110,"Drama","7.5","Pawo Choyning Dorji","Sherab Dorji","Ugyen Norbu Lhendup"
"tt10189514","movie","Soorarai Pottru","Soorarai Pottru",0,2020,153,"Drama","8.7","Sudha Kongara","Suriya","Urvashi"
"tt10192406","movie","Causeway","Causeway",0,2022,94,"Drama","6.6","Lila Neugebauer","Jennifer Lawrence","Brian Tyree Henry"
"tt10192704","movie","My True Fairytale","My True Fairytale",0,2021,86,"Drama","6","D. Mitry","Emma Kennedy","B.J. Mitchell"
"tt1019452","movie","A Serious Man","A Serious Man",0,2009,106,"Comedy","7","Ethan Coen","Michael Stuhlbarg","Richard Kind"
"tt0871510","movie","Chak De! India","Chak De! India",0,2007,153,"Drama","8.1","Shimit Amin","Shah Rukh Khan","Vidya Malvade"
"tt0872230","movie","My Soul to Take","My Soul to Take",0,2010,107,"Horror","4.7","Wes Craven","Max Thieriot","John Magaro"
"tt0873886","movie","Red State","Red State",0,2011,88,"Action","6.1","Kevin Smith","Michael Parks","Melissa Leo"
"tt0875034","movie","Nine","Nine",0,2009,118,"Drama","5.8","Rob Marshall","Daniel Day-Lewis","Marion Cotillard"
"tt0875113","movie","99 Francs","99 francs",0,2007,100,"Comedy","7.1","Jan Kounen","Jean Dujardin","Jocelyn Quivrin"
"tt0886539","movie","Luck by Chance","Luck by Chance",0,2009,156,"Drama","7.1","Zoya Akhtar","Farhan Akhtar","Konkona Sen Sharma"
"tt0887261","movie","Hellraiser","Hellraiser",0,2022,121,"Horror","5.9","David Bruckner","Odessa A'zion","Jamie Clayton"
"tt0887719","movie","Blonde Ambition","Blonde Ambition",0,2007,93,"Comedy","3.9","Scott Marshall","Jessica Simpson","Luke Wilson"
"tt0887883","movie","Burn After Reading","Burn After Reading",0,2008,96,"Comedy","7","Ethan Coen","Brad Pitt","Frances McDormand"
"tt0887912","movie","The Hurt Locker","The Hurt Locker",0,2008,131,"Drama","7.5","Kathryn Bigelow","Jeremy Renner","Anthony Mackie"
"tt0887971","movie","While She Was Out","While She Was Out",0,2008,86,"Crime","4.8","Susan Montford","Kim Basinger","Lukas Haas"
"tt0888693","movie","Sleepwalking","Sleepwalking",0,2008,101,"Drama","6.1","Bill Maher","Charlize Theron","Nick Stahl"
"tt0889573","movie","The Switch","The Switch",0,2010,101,"Comedy","6.1","Josh Gordon","Jennifer Aniston","Jason Bateman"
"tt0889583","movie","Brüno","Brüno",0,2009,81,"Comedy","5.9","Larry Charles","Sacha Baron Cohen","Gustaf Hammarsten"
"tt0889588","movie","The Children of Huang Shi","The Children of Huang Shi",0,2008,125,"Drama","7","Roger Spottiswoode","Jonathan Rhys Meyers","Radha Mitchell"
"tt0900357","movie","Boogeyman 2","Boogeyman 2",0,2007,93,"Horror","5","Jeff Betancourt","Danielle Savre","Matt Cohen"
"tt0900387","movie","Suite Française","Suite Française",0,2014,107,"Drama","7","Saul Dibb","Michelle Williams","Kristin Scott Thomas"
"tt0901475","movie","Breath","Soom",0,2007,84,"Drama","6.9","Kim Ki-duk","Chang Chen","Kang In-hyung"
"tt0901476","movie","Bride Wars","Bride Wars",0,2009,89,"Comedy","5.5","Gary Winick","Kate Hudson","Anne Hathaway"
"tt0901487","movie","The Good the Bad the Weird","Joheunnom nabbeunnom isanghannom",0,2008,130,"Action","7.2","Kim Jee-woon","Song Kang-ho","Song Kang-ho"
"tt0901507","movie","Rise of the Footsoldier","Rise of the Footsoldier",0,2007,119,"Action","6.8","Julian Gilbey","Ricci Harnett","Terry Stone"
"tt0902290","movie","I Sell the Dead","I Sell the Dead",0,2008,85,"Comedy","6","Glenn McQuaid","Dominic Monaghan","Ron Perlman"
"tt0902955","movie","At the Bar","Barda",0,2007,92,"Crime","7","Serdar Akar","Nejat Isler","Hakan Boyav"
"tt0903624","movie","The Hobbit: An Unexpected Journey","The Hobbit: An Unexpected Journey",0,2012,169,"Adventure","7.8","Peter Jackson","Martin Freeman","Ian McKellen"
"tt0903627","movie","Julia","Julia",0,2008,144,"Crime","7","Erick Zonca","Tilda Swinton","Saul Rubinek"
"tt0903657","movie","Love & Mercy","Love & Mercy",0,2014,121,"Biography","7.4","Bill Pohlad","John Cusack","Paul Dano"
"tt0910554","movie","Frequently Asked Questions About Time Travel","Frequently Asked Questions About Time Travel",0,2009,83,"Comedy","7","Gareth Carrivick","Chris O'Dowd","Marc Wootton"
"tt0910559","movie","Cherry Blossoms","Kirschblüten - Hanami",0,2008,127,"Drama","7.6","Doris Dörrie","Elmar Wepper","Hannelore Elsner"
"tt0910885","movie","A Merry Friggin' Christmas","A Merry Friggin' Christmas",0,2014,88,"Comedy","5.2","Tristram Shapeero","Joel McHale","Lauren Graham"
"tt0910905","movie","In the Electric Mist","In the Electric Mist",0,2009,117,"Crime","6.1","Bertrand Tavernier","Tommy Lee Jones","John Goodman"
"tt0910936","movie","Pineapple Express","Pineapple Express",0,2008,111,"Action","6.9","David Gordon Green","Seth Rogen","James Franco"
"tt0910970","movie","WALL·E","WALL·E",0,2008,98,"Adventure","8.4","Andrew Stanton","Ben Burtt","Ben Burtt"
"tt0912593","movie","No End in Sight","No End in Sight",0,2007,102,"Documentary","8.2","Charles Ferguson","Campbell Scott","Gerald Burke"
"tt0912597","movie","Death Note: L Change the World","L: Change the World",0,2008,129,"Crime","6","Hideo Nakata","Ken'ichi Matsuyama","Sota Aoyama"
"tt0913354","movie","Armored","Armored",0,2009,88,"Action","5.7","Nimród Antal","Columbus Short","Matt Dillon"
"tt0913425","movie","Broken Embraces","Los abrazos rotos",0,2009,127,"Drama","7.2","Pedro Almodóvar","Penélope Cruz","Lluís Homar"
"tt0913445","movie","YPF","Young People Fucking",0,2007,87,"Comedy","6.2","Martin Gero","Aaron Abrams","Carly Pope"
"tt0929425","movie","Gomorrah","Gomorra",0,2008,137,"Crime","7","Matteo Garrone","Gianfelice Imparato","Salvatore Abbruzzese"
"tt0929632","movie","Precious","Precious",0,2009,110,"Drama","7.3","Lee Daniels","Gabourey Sidibe","Mo'Nique"
"tt0930083","movie","Noroi","Noroi",0,2005,115,"Horror","6.9","Kôji Shiraishi","Jin Muraki","Rio Kanno"
"tt0944834","movie","Dragon Hunters","Chasseurs de dragons",0,2008,80,"Action","6.5","Guillaume Ivernel","Vincent Lindon","Patrick Timsit"
"tt0944835","movie","Salt","Salt",0,2010,100,"Action","6.5","Phillip Noyce","Angelina Jolie","Liev Schreiber"
"tt0945513","movie","Source Code","Source Code",0,2011,93,"Action","7.5","Duncan Jones","Jake Gyllenhaal","Michelle Monaghan"
"tt0947798","movie","Black Swan","Black Swan",0,2010,108,"Drama","8","Darren Aronofsky","Natalie Portman","Natalie Portman"
"tt0947802","movie","Lakeview Terrace","Lakeview Terrace",0,2008,110,"Crime","6.2","Neil LaBute","Samuel L. Jackson","Patrick Wilson"
"tt0947810","movie","Green Zone","Green Zone",0,2010,115,"Action","6.8","Paul Greengrass","Matt Damon","Jason Isaacs"
"tt0948470","movie","The Amazing Spider-Man","The Amazing Spider-Man",0,2012,136,"Action","6.9","Marc Webb","Andrew Garfield","Andrew Garfield"
"tt0948544","movie","Troubled Water","deUsynlige",0,2008,115,"Drama","7.5","Erik Poppe","Pål Sverre Hagen","Trine Dyrholm"
"tt0948547","movie","Winged Creatures","Winged Creatures",0,2008,100,"Crime","5.6","Rowan Woods","Kate Beckinsale","Forest Whitaker"
"tt0954947","movie","The Killer Inside Me","The Killer Inside Me",0,2010,109,"Crime","6.1","Michael Winterbottom","Casey Affleck","Kate Hudson"
"tt0954981","movie","Cass","Cass",0,2008,108,"Biography","6.4","Jon S. Baird","Nonso Anozie","Gavin Brocker"
"tt0954990","movie","The Yellow Handkerchief","The Yellow Handkerchief",0,2008,102,"Adventure","6.7","Udayan Prasad","William Hurt","Maria Bello"
"tt0955308","movie","Robin Hood","Robin Hood",0,2010,140,"Action","6.6","Ridley Scott","Russell Crowe","Cate Blanchett"
"tt0956038","movie","Nights in Rodanthe","Nights in Rodanthe",0,2008,97,"Drama","6","George C. Wolfe","Diane Lane","Richard Gere"
"tt0959329","movie","Nine Dead","Nine Dead",0,2009,86,"Crime","5.4","Chris Shadley","Melissa Joan Hart","William Lee Scott"
"tt0959337","movie","Revolutionary Road","Revolutionary Road",0,2008,119,"Drama","7.3","Sam Mendes","Leonardo DiCaprio","Kate Winslet"
"tt0970468","movie","Miss Pettigrew Lives for a Day","Miss Pettigrew Lives for a Day",0,2008,92,"Comedy","7","Bharat Nalluri","Frances McDormand","Amy Adams"
"tt0970472","movie","Vexille","Bekushiru: 2077 Nihon sakoku",0,2007,109,"Action","6.7","Fumihiko Sori","Meisa Kuroki","Shôsuke Tanihara"
"tt0970866","movie","Little Fockers","Little Fockers",0,2010,98,"Comedy","5.5","Paul Weitz","Ben Stiller","Teri Polo"
"tt0971209","movie","A Perfect Getaway","A Perfect Getaway",0,2009,98,"Drama","6.5","David Twohy","Milla Jovovich","Steve Zahn"
"tt0972544","movie","Back Roads","Back Roads",0,2018,101,"Crime","6.3","Alex Pettyfer","Alex Pettyfer","Jennifer Morrison"
"tt0972558","movie","Dark Planet","Obitaemyy ostrov",0,2008,115,"Action","5.1","Fedor Bondarchuk","Vasiliy Stepanov","Yulia Snigir"
"tt0972883","movie","Red","Red",0,2008,93,"Drama","6.9","Trygve Allister Diesen","Brian Cox","Noel Fisher"
"tt0973844","movie","To Each His Own Cinema","Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence",0,2007,100,"Comedy","6.8","Theodoros Angelopoulos","Isabelle Adjani","Pegah Ahangarani"
"tt0974014","movie","Creation","Creation",0,2009,108,"Biography","6.6","Jon Amiel","Paul Bettany","Jennifer Connelly"
"tt0974015","movie","Justice League","Justice League",0,2017,120,"Action","6.1","Zack Snyder","Ben Affleck","Ben Affleck"
"tt0974554","movie","Elegy","Elegy",0,2008,112,"Drama","6.7","Isabel Coixet","Ben Kingsley","Penélope Cruz"
"tt0974613","movie","The Other Man","The Other Man",0,2008,88,"Drama","5.4","Richard Eyre","Liam Neeson","Antonio Banderas"
"tt0974661","movie","17 Again","17 Again",0,2009,102,"Comedy","6.4","Burr Steers","Zac Efron","Matthew Perry"
"tt0975645","movie","Hitchcock","Hitchcock",0,2012,98,"Biography","6.8","Sacha Gervasi","Anthony Hopkins","Helen Mirren"
"tt0985699","movie","Valkyrie","Valkyrie",0,2008,121,"Drama","7.1","Bryan Singer","Tom Cruise","Bill Nighy"
"tt0986233","movie","Hunger","Hunger",0,2008,96,"Biography","7.5","Steve McQueen","Michael Fassbender","Liam Cunningham"
"tt0986263","movie","Surrogates","Surrogates",0,2009,89,"Action","6.3","Jonathan Mostow","Bruce Willis","Radha Mitchell"
"tt0986264","movie","Like Stars on Earth","Taare Zameen Par",0,2007,162,"Drama","8.3","Aamir Khan","Darsheel Safary","Aamir Khan"
"tt0988045","movie","Sherlock Holmes","Sherlock Holmes",0,2009,128,"Action","7.6","Guy Ritchie","Robert Downey Jr.","Jude Law"
"tt0988047","movie","Traitor","Traitor",0,2008,114,"Action","6.9","Jeffrey Nachmanoff","Don Cheadle","Guy Pearce"
"tt0988108","movie","The Class","Klass",0,2007,99,"Drama","7.9","Ilmar Raag","Vallo Kirs","Pärt Uusberg"
"tt0988595","movie","27 Dresses","27 Dresses",0,2008,111,"Comedy","6.1","Anne Fletcher","Katherine Heigl","James Marsden"
"tt0988849","movie","Donkey Punch","Donkey Punch",0,2008,99,"Crime","5.2","Olly Blackburn","Sian Breckin","Nichola Burley"
"tt0989000","movie","In Search of a Midnight Kiss","In Search of a Midnight Kiss",0,2007,90,"Comedy","7.2","Alex Holdridge","Scoot McNairy","Sara Simmonds"
"tt0989757","movie","Dear John","Dear John",0,2010,108,"Drama","6.3","Lasse Hallström","Channing Tatum","Amanda Seyfried"
"tt0990407","movie","The Green Hornet","The Green Hornet",0,2011,119,"Action","5.8","Michel Gondry","Seth Rogen","Seth Rogen"
"tt0990413","movie","Sugar","Sugar",0,2008,114,"Drama","7.2","Anna Boden","Algenis Perez Soto","Jose Rijo"
"tt10006006","movie","A Christmas Prince: The Royal Baby","A Christmas Prince: The Royal Baby",0,2019,84,"Family","5.4","John Schultz","Rose McIver","Ben Lamb"
"tt1000774","movie","Sex and the City","Sex and the City",0,2008,145,"Comedy","5.7","Michael Patrick King","Sarah Jessica Parker","Kim Cattrall"
"tt10037014","movie","Fear of Rain","Fear of Rain",0,2021,109,"Drama","5.9","Castille Landon","Katherine Heigl","Harry Connick Jr."
"tt10039344","movie","Countdown","Countdown",0,2019,90,"Horror","5.4","Justin Dec","Elizabeth Lail","Jordan Calloway"
"tt10081762","movie","Breaking Surface","Breaking Surface",0,2020,82,"Adventure","6.1","Joachim Hedén","Moa Gammel","Madeleine Martin"
"tt10083174","movie","The Stairs","The Stairs",0,2021,92,"Horror","4.3","Peter 'Drago' Tiemann","Kathleen Quinlan","John Schneider"
"tt10083340","movie","Gangubai Kathiawadi","Gangubai Kathiawadi",0,2022,152,"Biography","7.8","Sanjay Leela Bhansali","Alia Bhatt","Shantanu Maheshwari"
"tt10110614","movie","Apples","Mila",0,2020,91,"Drama","6.8","Christos Nikou","Aris Servetalis","Sofia Georgovassili"
"tt1013743","movie","Knight and Day","Knight and Day",0,2010,109,"Action","6.3","James Mangold","Tom Cruise","Cameron Diaz"
"tt1013752","movie","Fast & Furious","Fast & Furious",0,2009,107,"Action","6.5","Justin Lin","Vin Diesel","Paul Walker"
"tt1013753","movie","Milk","Milk",0,2008,128,"Biography","7.5","Gus Van Sant","Sean Penn","Josh Brolin"
"tt1013860","movie","Dylan Dog: Dead of Night","Dylan Dog: Dead of Night",0,2010,107,"Action","5.1","Kevin Munroe","Brandon Routh","Aníta Briem"
"tt1015474","movie","Train","Train",0,2008,94,"Horror","4.7","Gideon Raff","Thora Birch","Gideon Emery"
"tt10155932","movie","Cinderella","Cinderella",0,2021,112,"Comedy","4.4","Kay Cannon","Camila Cabello","Billy Porter"
"tt1016075","movie","Fame","Fame",0,2009,107,"Drama","5","Kevin Tancharoen","Kelsey Grammer","Bebe Neuwirth"
"tt10160976","movie","The Nun II","The Nun II",0,2023,110,"Horror","5.6","Michael Chaves","Taissa Farmiga","Jonas Bloquet"
"tt1016150","movie","All Quiet on the Western Front","Im Westen nichts Neues",0,2022,148,"Action","7.8","Edward Berger","Felix Kammerer","Albrecht Schuch"
"tt10161886","movie","The Prom","The Prom",0,2020,130,"Comedy","5.9","Ryan Murphy","Meryl Streep","James Corden"
"tt1016268","movie","Enron: The Smartest Guys in the Room","Enron: The Smartest Guys in the Room",0,2005,110,"Biography","7.6","Alex Gibney","John Beard","Tim Belden"
"tt1016290","movie","Crows Zero","Kurôzu zero",0,2007,130,"Action","7","Takashi Miike","Shun Oguri","Kyôsuke Yabe"
"tt1016301","movie","Fermat's Room","La habitación de Fermat",0,2007,89,"Mystery","6.6","Luis Piedrahita","Alejo Sauras","Elena Ballesteros"
"tt10199586","movie","Atlantics","Atlantique",0,2019,106,"Drama","6.7","Mati Diop","Mame Bineta Sane","Amadou Mbow"
"tt10199590","movie","Les Misérables","Les misérables",0,2019,104,"Crime","7.6","Ladj Ly","Damien Bonnard","Alexis Manenti"
"tt10199640","movie","Beanpole","Dylda",0,2019,130,"Drama","7.2","Kantemir Balagov","Viktoria Miroshnichenko","Vasilisa Perelygina"
"tt10199914","movie","The Boys in the Band","The Boys in the Band",0,2020,121,"Drama","6.8","Joe Mantello","Jim Parsons","Zachary Quinto"
"tt1020055","movie","Night Train","Night Train",0,2009,91,"Crime","5.7","Brian King","Danny Glover","Leelee Sobieski"
"tt1020072","movie","Selma","Selma",0,2014,128,"Biography","7.5","Ava DuVernay","David Oyelowo","Carmen Ejogo"
"tt1020530","movie","Eden Lake","Eden Lake",0,2008,91,"Horror","6.7","James Watkins","Kelly Reilly","Michael Fassbender"
"tt10196398","movie","Bye Bye Morons","Adieu les cons",0,2020,87,"Comedy","6.7","Albert Dupontel","Virginie Efira","Albert Dupontel"
"tt10196464","movie","Ramprasad Ki Tehrvi","Ramprasad Ki Tehrvi",0,2019,115,"Comedy","7.5","Seema Pahwa","Supriya Pathak","Konkona Sen Sharma"
"tt10233718","movie","Vadh","Vadh",0,2022,110,"Crime","7.2","Jaspal Singh Sandhu","Sanjay Mishra","Neena Gupta"
"tt1023441","movie","Coco Chanel & Igor Stravinsky","Coco Chanel & Igor Stravinsky",0,2009,119,"Drama","6.3","Jan Kounen","Anna Mouglalis","Mads Mikkelsen"
"tt1023481","movie","Step Up 2: The Streets","Step Up 2: The Streets",0,2008,98,"Drama","6.2","Jon M. Chu","Robert Hoffman","Briana Evigan"
"tt1023490","movie","Il Divo","Il divo",0,2008,110,"Biography","7.2","Paolo Sorrentino","Toni Servillo","Anna Bonaiuto"
"tt1023500","movie","Doghouse","Doghouse",0,2009,89,"Comedy","6","Jake West","Danny Dyer","Noel Clarke"
"tt10242388","movie","Last Seen Alive","Last Seen Alive",0,2022,95,"Action","5.7","Brian Goodman","Gerard Butler","Jaimie Alexander"
"tt1024255","movie","Wild Child","Wild Child",0,2008,98,"Comedy","6.1","Nick Moore","Emma Roberts","Aidan Quinn"
"tt10243678","movie","Chopsticks","Chopsticks",0,2019,100,"Comedy","6.5","Sachin Yardi","Abhay Deol","Mithila Palkar"
"tt10243992","movie","I'm Your Woman","I'm Your Woman",0,2020,120,"Crime","6.2","Julia Hart","Rachel Brosnahan","Marsha Stephanie Blake"
"tt1028528","movie","Death Proof","Death Proof",0,2007,127,"Action","7","Quentin Tarantino","Kurt Russell","Zoë Bell"
"tt1028532","movie","Hachi: A Dog's Tale","Hachi: A Dog's Tale",0,2009,93,"Biography","8.1","Lasse Hallström","Richard Gere","Joan Allen"
"tt1028576","movie","Secretariat","Secretariat",0,2010,123,"Biography","7.2","Randall Wallace","Diane Lane","John Malkovich"
"tt10287954","movie","Rose Island","L'incredibile storia dell'isola delle rose",0,2020,117,"Adventure","7","Sydney Sibilia","Elio Germano","Leonardo Lidi"
"tt10288566","movie","Another Round","Druk",0,2020,117,"Drama","7.7","Thomas Vinterberg","Mads Mikkelsen","Thomas Bo Larsen"
"tt1029120","movie","Henry Poole Is Here","Henry Poole Is Here",0,2008,99,"Comedy","6.4","Mark Pellington","Luke Wilson","Radha Mitchell"
"tt1029134","movie","Birds of America","Birds of America",0,2008,85,"Comedy","6","Craig Lucas","Matthew Perry","Ben Foster"
"tt1029231","movie","Krrish 3","Krrish 3",0,2013,152,"Action","5.3","Rakesh Roshan","Hrithik Roshan","Hrithik Roshan"
"tt1029234","movie","Martyrs","Martyrs",0,2008,99,"Horror","7","Pascal Laugier","Morjana Alaoui","Mylène Jampanoï"
"tt1029235","movie","Max Manus: Man of War","Max Manus",0,2008,118,"Action","7.3","Joachim Rønning","Aksel Hennie","Agnes Kittelsen"
"tt1029241","movie","Vinyan","Vinyan",0,2008,96,"Drama","5.3","Fabrice du Welz","Emmanuelle Béart","Rufus Sewell"
"tt10303324","movie","Survive the Night","Survive the Night",0,2020,90,"Action","4","Matt Eskandari","Bruce Willis","Chad Michael Murray"
"tt10303430","movie","Sightless","Sightless",0,2020,89,"Drama","5.5","Cooper Karl","Madelaine Petsch","Deniz Akdeniz"
"tt10304142","movie","Amsterdam","Amsterdam",0,2022,134,"Comedy","6.1","David O. Russell","Christian Bale","Margot Robbie"
"tt10307440","movie","The Decline","Jusqu'au déclin",0,2020,83,"Action","6","Patrice Laliberté","Guillaume Laurin","Marie-Evelyne Lessard"
"tt10308928","movie","Force of Nature","Force of Nature",0,2020,91,"Action","4.6","Michael Polish","Emile Hirsch","Mel Gibson"
"tt10309552","movie","12 Hour Shift","12 Hour Shift",0,2020,86,"Comedy","5.5","Brea Grant","Angela Bettis","Julianne Dowler"
"tt10309902","movie","Chehre","Chehre",0,2021,139,"Drama","6.2","Rumi Jaffery","Amitabh Bachchan","Emraan Hashmi"
"tt10309906","movie","Shubh Mangal Zyada Saavdhan","Shubh Mangal Zyada Saavdhan",0,2020,117,"Comedy","5.8","Hitesh Kewalya","Ayushmann Khurrana","Jitendra Kumar"
"tt10310140","movie","Fatman","Fatman",0,2020,100,"Action","5.9","Eshom Nelms","Mel Gibson","Walton Goggins"
"tt1031241","movie","From Time to Time","From Time to Time",0,2009,92,"Adventure","6.7","Julian Fellowes","Alex Etel","Timothy Spall"
"tt1031280","movie","Splinter","Splinter",0,2008,82,"Crime","6.1","Toby Wilkins","Shea Whigham","Jill Wagner"
"tt1034325","movie","Phoebe in Wonderland","Phoebe in Wonderland",0,2008,96,"Drama","7","Daniel Barnz","Elle Fanning","Patricia Clarkson"
"tt1034331","movie","Righteous Kill","Righteous Kill",0,2008,101,"Crime","6","Jon Avnet","Robert De Niro","Al Pacino"
"tt1034385","movie","Cold Skin","Cold Skin",0,2017,108,"Action","6","Xavier Gens","Ray Stevenson","David Oakes"
"tt1034389","movie","The Eagle","The Eagle",0,2011,114,"Action","6.2","Kevin Macdonald","Channing Tatum","Jamie Bell"
"tt1034415","movie","Suspiria","Suspiria",0,2018,152,"Drama","6.7","Luca Guadagnino","Chloë Grace Moretz","Tilda Swinton"
"tt10344522","movie","Four Good Days","Four Good Days",0,2020,100,"Drama","6.6","Rodrigo García","Mila Kunis","Carla Gallo"
"tt10345590","movie","How I Became a Super Hero","Comment je suis devenu super-héros",0,2020,97,"Action","5.8","Douglas Attal","Pio Marmaï","Pio Marmaï"
"tt10350626","movie","Gunjan Saxena: The Kargil Girl","Gunjan Saxena: The Kargil Girl",0,2020,112,"Action","5.5","ALi Khan AK","Janhvi Kapoor","Pankaj Tripathi"
"tt10350922","movie","Laxmii","Laxmii",0,2020,141,"Action","2.5","Raghava Lawrence","Akshay Kumar","Akshay Kumar"
"tt10351180","movie","Bad Boy","Bad Boy",0,2023,122,"Comedy","6.8","Rajkumar Santoshi","Namashi Chakraborthy","Amrin Qureshi"
"tt10375106","movie","Mandibles","Mandibules",0,2020,77,"Comedy","6.6","Quentin Dupieux","Grégoire Ludig","David Marsais"
"tt1037705","movie","The Book of Eli","The Book of Eli",0,2010,118,"Action","6.8","Albert Hughes","Denzel Washington","Mila Kunis"
