"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","runtimeMinutes","genre","averageRating","Director","Star1","Star2"
"tt12834962","movie","Raksha Bandhan","Raksha Bandhan",0,2022,108,"Comedy","5.3","Aanand L. Rai","Akshay Kumar","Bhumi Pednekar"
"tt12838766","movie","Space Sweepers","Seungriho",0,2021,136,"Action","6.5","Sung-hee Jo","Song Joong-ki","Kim Tae-ri"
"tt12888462","movie","My Octopus Teacher","My Octopus Teacher",0,2020,85,"Documentary","8.1","Pippa Ehrlich","Craig Foster","Tom Foster"
"tt12889404","movie","Cyrano","Cyrano",0,2021,123,"Drama","6.4","Joe Wright","Peter Dinklage","Haley Bennett"
"tt12964320","movie","Role Play","Role Play",0,2024,100,"Action","5.5","Thomas Vincent","Kaley Cuoco","David Oyelowo"
"tt1302006","movie","The Irishman","The Irishman",0,2019,209,"Biography","7.8","Martin Scorsese","Robert De Niro","Al Pacino"
"tt13022984","movie","Khuda Haafiz: Chapter 2 - Agni Pariksha","Khuda Haafiz: Chapter 2 - Agni Pariksha",0,2022,144,"Action","7.4","Faruk Kabir","Vidyut Jammwal","Shivaleeka Oberoi"
"tt13024674","movie","Army of Thieves","Army of Thieves",0,2021,127,"Action","6.4","Matthias Schweighöfer","Matthias Schweighöfer","Nathalie Emmanuel"
"tt13028258","movie","A Thursday","A Thursday",0,2022,128,"Drama","7.7","Behzad Khambata","Yami Gautam","Atul Kulkarni"
"tt13029044","movie","Mother/Android","Mother/Android",0,2021,110,"Drama","4.9","Mattson Tomlin","Chloë Grace Moretz","Algee Smith"
"tt13055780","movie","A California Christmas","A California Christmas",0,2020,106,"Comedy","5.8","Shaun Paul Piccinino","Lauren Swickard","Josh Swickard"
"tt13056008","movie","No One Gets Out Alive","No One Gets Out Alive",0,2021,87,"Drama","5.4","Santiago Menghini","Phil Robertson","Joana Borja"
"tt13056052","movie","Broker","Beurokeo",0,2022,129,"Comedy","7.1","Kore-eda Hirokazu","Song Kang-ho","Gang Dong-won"
"tt13061914","movie","Locked Down","Locked Down",0,2021,118,"Comedy","5.3","Doug Liman","Chiwetel Ejiofor","Anne Hathaway"
"tt13097336","movie","The Lady of Heaven","The Lady of Heaven",0,2021,141,"Action","5.7","Eli King","Denise Black","Gabriel Cartade"
"tt13097932","movie","One Life","One Life",0,2023,109,"Biography","7.5","James Hawes","Anthony Hopkins","Lena Olin"
"tt13130760","movie","Hit: The First Case","HIT: The First Case",0,2022,132,"Action","6.8","Sailesh Kolanu","Rajkummar Rao","Sanya Malhotra"
"tt13130948","movie","Shehzada","Shehzada",0,2023,142,"Action","4.5","Rohit Dhawan","Kartik Aaryan","Kriti Sanon"
"tt13131232","movie","Mission Majnu","Mission Majnu",0,2023,129,"Action","7","Shantanu Bagchi","Sidharth Malhotra","Rashmika Mandanna"
"tt13131350","movie","Vikram Vedha","Vikram Vedha",0,2022,160,"Action","7.1","Gayatri","Saif Ali Khan","Hrithik Roshan"
"tt13139228","movie","My Policeman","My Policeman",0,2022,113,"Drama","6.5","Michael Grandage","Harry Styles","Emma Corrin"
"tt13223398","movie","Beast","Beast",0,2022,93,"Action","5.6","Baltasar Kormákur","Liyabuya Gongo","Martin Munro"
"tt13229894","movie","God's Crooked Lines","Los renglones torcidos de Dios",0,2022,154,"Drama","7.1","Oriol Paulo","Bárbara Lennie","Eduard Fernández"
"tt13231544","movie","About Dry Grasses","Kuru Otlar Üstüne",0,2023,197,"Drama","7.8","Nuri Bilge Ceylan","Deniz Celiloglu","Merve Dizdar"
"tt13234058","movie","My Son","My Son",0,2021,95,"Crime","6","Christian Carion","James McAvoy","Claire Foy"
"tt13235822","movie","Umma","Umma",0,2022,83,"Drama","4.7","Iris K. Shim","Sandra Oh","Fivel Stewart"
"tt13236566","movie","Operation Christmas Drop","Operation Christmas Drop",0,2020,95,"Comedy","5.9","Martin Wood","Kat Graham","Alexander Ludwig"
"tt13238346","movie","Past Lives","Past Lives",0,2023,105,"Drama","7.8","Celine Song","Greta Lee","Teo Yoo"
"tt13274016","movie","Reptile","Reptile",0,2023,134,"Crime","6.8","Grant Singer","Benicio Del Toro","Justin Timberlake"
"tt13287846","movie","Napoleon","Napoleon",0,2023,158,"Action","6.4","Ridley Scott","Joaquin Phoenix","Vanessa Kirby"
"tt13327038","movie","Do Revenge","Do Revenge",0,2022,118,"Comedy","6.3","Jennifer Kaytin Robinson","Camila Mendes","Maya Hawke"
"tt13334578","movie","Ganapath","Ganapath",0,2023,133,"Action","2.8","Vikas Bahl","Tiger Shroff","Tiger Shroff"
"tt13391710","movie","Jana Gana Mana","Jana Gana Mana",0,2022,162,"Crime","8.3","Dijo Jose Antony","Prithviraj Sukumaran","Suraj Venjaramoodu"
"tt13429362","movie","In the Earth","In the Earth",0,2021,107,"Drama","5.1","Ben Wheatley","Joel Fry","Reece Shearsmith"
"tt13429870","movie","Robot Dreams","Robot Dreams",0,2023,103,"Animation","7.6","Pablo Berger","Pablo Berger","Pablo Berger"
"tt13430858","movie","What's Love Got to Do with It?","What's Love Got to Do with It?",0,2022,108,"Comedy","6.3","Shekhar Kapur","Mim Shaikh","Iman Boujelouah"
"tt13433802","movie","A Quiet Place: Day One","A Quiet Place: Day One",0,2024,99,"Drama","6.8","Michael Sarnoski","Lupita Nyong'o","Joseph Quinn"
"tt13491110","movie","Antim: The Final Truth","Antim: The Final Truth",0,2021,138,"Action","6.2","Mahesh Manjrekar","Salman Khan","Aayush Sharma"
"tt13491678","movie","72 Hoorain","72 Hoorain",0,2019,80,"Crime","7.1","Sanjay Puran Singh Chauhan","Saru Maini","Mukesh Agrohari"
"tt13539646","movie","The Wandering Earth II","Liu lang di qiu 2",0,2023,173,"Action","6.8","Frant Gwo","Jing Wu","Yi Sha"
"tt13634480","movie","The Ice Age Adventures of Buck Wild","The Ice Age Adventures of Buck Wild",0,2022,82,"Adventure","4.3","Marshall Fels Elliott","Utkarsh Ambudkar","Sean Kenin"
"tt13640696","movie","See How They Run","See How They Run",0,2022,98,"Comedy","6.5","Tom George","Kieran Hodgson","Pearl Chanda"
"tt13651628","movie","Belle","Ryû to sobakasu no hime",0,2021,121,"Adventure","7.1","Mamoru Hosoda","Kaho Nakamura","Kaho Nakamura"
"tt13651794","movie","May December","May December",0,2023,117,"Drama","6.8","Todd Haynes","Natalie Portman","Chris Tenzis"
"tt13694628","movie","Nitram","Nitram",0,2021,112,"Crime","7.1","Justin Kurzel","Caleb Landry Jones","Judy Davis"
"tt13751694","movie","Animal","Animal",0,2023,204,"Action","6.2","Sandeep Reddy Vanga","Ranbir Kapoor","Anil Kapoor"
"tt13793230","movie","Jaadugar","Jaadugar",0,2022,167,"Comedy","6.8","Sameer Saxena","Jitendra Kumar","Arushi Sharma"
"tt13795296","movie","Thank God","Thank God",0,2022,121,"Comedy","5.6","Indra Kumar","Sidharth Malhotra","Ajay Devgn"
"tt13841850","movie","Men","Men",0,2022,100,"Drama","6.1","Alex Garland","Jessie Buckley","Rory Kinnear"
"tt13978306","movie","Brazen","Brazen",0,2022,94,"Crime","4.2","Monika Mitchell","Alyssa Milano","Sam Page"
"tt13984924","movie","Fauci","Fauci",0,2021,104,"Biography","6.5","John Hoffman","Bono","George W. Bush"
"tt14033502","movie","Bad Luck Banging or Loony Porn","Babardeala cu bucluc sau porno balamuc",0,2021,106,"Comedy","6.5","Radu Jude","Katia Pascariu","Katia Pascariu"
"tt14039582","movie","Drive My Car","Doraibu mai kâ",0,2021,179,"Drama","7.5","Ryûsuke Hamaguchi","Hidetoshi Nishijima","Tôko Miura"
"tt14042066","movie","Dobaaraa","Dobaaraa",0,2022,132,"Drama","4.8","Anurag Kashyap","Taapsee Pannu","Taapsee Pannu"
"tt14079374","movie","14 Peaks: Nothing Is Impossible","14 Peaks: Nothing Is Impossible",0,2021,101,"Adventure","7.7","Torquil Jones","Nirmal Purja","Suchi Purja"
"tt14088510","movie","Tarot","Tarot",0,2024,92,"Horror","4.8","Spenser Cohen","Harriet Slater","Adain Bradley"
"tt14121726","movie","Jeepers Creepers: Reborn","Jeepers Creepers: Reborn",0,2022,88,"Horror","2.5","Timo Vuorensola","Gary Graham","Dee Wallace"
"tt14128670","movie","Kimi","Kimi",0,2022,89,"Crime","6.3","Steven Soderbergh","Zoë Kravitz","Byron Bowers"
"tt14160834","movie","Rustin","Rustin",0,2023,106,"Biography","6.5","George C. Wolfe","Colman Domingo","Chris Rock"
"tt14225838","movie","Io Capitano","Io capitano",0,2023,121,"Drama","7.6","Matteo Garrone","Seydou Sarr","Moustapha Fall"
"tt14227048","movie","Family Switch","Family Switch",0,2023,106,"Comedy","5.7","McG","Jennifer Garner","Ed Helms"
"tt14230388","movie","Asteroid City","Asteroid City",0,2023,105,"Comedy","6.5","Wes Anderson","Jason Schwartzman","Scarlett Johansson"
"tt14230458","movie","Poor Things","Poor Things",0,2023,141,"Comedy","7.9","Yorgos Lanthimos","Emma Stone","Mark Ruffalo"
"tt14308636","movie","Bank of Dave","Bank of Dave",0,2023,107,"Biography","7.1","Chris Foggin","Joel Fry","Phoebe Dynevor"
"tt14309446","movie","Me Time","Me Time",0,2022,101,"Comedy","5.1","John Hamburg","Kevin Hart","Mark Wahlberg"
"tt14315756","movie","Single All the Way","Single All the Way",0,2021,99,"Comedy","6.2","Michael Mayer","Michael Urie","Philemon Chambers"
"tt14349032","movie","The Good Neighbor","The Good Neighbor",0,2022,106,"Crime","5.9","Stephan Rick","Inga Alsina","Jonathan Rhys Meyers"
"tt14362112","movie","Trolls Band Together","Trolls Band Together",0,2023,91,"Adventure","6","Walt Dohrn","Anna Kendrick","Justin Timberlake"
"tt14400246","movie","Bird Box: Barcelona","Bird Box: Barcelona",0,2023,112,"Horror","5.3","David Pastor","Mario Casas","Georgina Campbell"
"tt14402146","movie","Empire of Light","Empire of Light",0,2022,115,"Drama","6.7","Sam Mendes","Olivia Colman","Micheal Ward"
"tt14402926","movie","Batman: The Long Halloween, Part Two","Batman: The Long Halloween, Part Two",0,2021,87,"Action","7.2","Chris Palmer","Jensen Ackles","Jensen Ackles"
"tt14439896","movie","Father Stu","Father Stu",0,2022,124,"Biography","6.5","Rosalind Ross","Mark Wahlberg","Mel Gibson"
"tt14509110","movie","No One Will Save You","No One Will Save You",0,2023,93,"Horror","6.3","Brian Duffield","Kaitlyn Dever","Elizabeth Kaluev"
"tt14512538","movie","Roadrunner: A Film About Anthony Bourdain","Roadrunner: A Film About Anthony Bourdain",0,2021,119,"Documentary","7.7","Morgan Neville","Asia Argento","Anthony Bourdain"
"tt14549466","movie","Crimes of the Future","Crimes of the Future",0,2022,107,"Drama","5.8","David Cronenberg","Viggo Mortensen","Léa Seydoux"
"tt14592064","movie","Home Team","Home Team",0,2022,95,"Comedy","6","Charles Kinnane","Kevin James","Taylor Lautner"
"tt14592948","movie","Loving Adults","Kærlighed for voksne",0,2022,104,"Crime","6.5","Barbara Topsøe-Rothenborg","Dar Salim","Sonja Richter"
"tt14641542","movie","The Eight Mountains","Le otto montagne",0,2022,147,"Drama","7.7","Felix van Groeningen","Lupo Barbiero","Cristiano Sassella"
"tt14641788","movie","Enola Holmes 2","Enola Holmes 2",0,2022,129,"Action","6.8","Harry Bradbeer","Millie Bobby Brown","Henry Cavill"
"tt14642626","movie","Sick","Sick",0,2022,83,"Horror","6","John Hyams","Gideon Adlon","Bethlehem Million"
"tt1464335","movie","Uncharted","Uncharted",0,2022,116,"Action","6.3","Ruben Fleischer","Tom Holland","Mark Wahlberg"
"tt14731254","movie","Val","Val",0,2021,109,"Biography","7.6","Ting Poo","Val Kilmer","Jack Kilmer"
"tt14781036","movie","Inside","Inside",0,2023,105,"Drama","5.5","Vasilis Katsoupis","Willem Dafoe","Gene Bervoets"
"tt14813212","movie","The Munsters","The Munsters",0,2022,109,"Comedy","4.5","Rob Zombie","Sheri Moon Zombie","Sheri Moon Zombie"
"tt14814040","movie","Not Okay","Not Okay",0,2022,100,"Comedy","6.1","Quinn Shephard","Zoey Deutch","Mia Isaac"
"tt14817272","movie","The Weekend Away","The Weekend Away",0,2022,89,"Crime","5.7","Kim Farrant","Leighton Meester","Christina Wolfe"
"tt14856980","movie","Atlas","Atlas",0,2024,118,"Action","5.6","Brad Peyton","Jennifer Lopez","Simu Liu"
"tt14859416","movie","Burning Days","Kurak Günler",0,2022,129,"Drama","7.5","Emin Alper","Selahattin Pasali","Ekin Koç"
"tt1489887","movie","Booksmart","Booksmart",0,2019,102,"Comedy","7.1","Olivia Wilde","Kaitlyn Dever","Beanie Feldstein"
"tt14900738","movie","Meet Cute","Meet Cute",0,2022,89,"Comedy","5.7","Alex Lehmann","Kaley Cuoco","Pete Davidson"
"tt14966898","movie","Late Night with the Devil","Late Night with the Devil",0,2023,93,"Horror","7","Cameron Cairnes","David Dastmalchian","Laura Gordon"
"tt1502397","movie","Bad Boys for Life","Bad Boys for Life",0,2020,124,"Action","6.5","Adil El Arbi","Will Smith","Martin Lawrence"
"tt15083184","movie","I Came By","I Came By",0,2022,110,"Thriller","6.2","Babak Anvari","Antonio Aakeel","Alicia Ambrose-Bayly"
"tt15090124","movie","Mad God","Mad God",0,2021,83,"Animation","6.8","Phil Tippett","Alex Cox","Niketa Roman"
"tt15128068","movie","Monica, O My Darling","Monica O My Darling",0,2022,129,"Comedy","7.4","Vasan Bala","Rajkummar Rao","Huma Qureshi"
"tt1517268","movie","Barbie","Barbie",0,2023,114,"Adventure","6.8","Greta Gerwig","Margot Robbie","Ryan Gosling"
"tt15215512","movie","A Perfect Pairing","A Perfect Pairing",0,2022,101,"Comedy","6.1","Stuart McDonald","Victoria Justice","Adam Demos"
"tt15218000","movie","Fire Island","Fire Island",0,2022,105,"Comedy","6.7","Andrew Ahn","Joel Kim Booster","Bowen Yang"
"tt15268244","movie","Joy Ride","Joy Ride",0,2023,95,"Comedy","6.4","Adele Lim","Ashley Park","Sherry Cola"
"tt15314262","movie","The Beekeeper","The Beekeeper",0,2024,105,"Action","6.4","David Ayer","Jason Statham","Emmy Raver-Lampman"
"tt15315164","movie","Cuttputlli","Cuttputlli",0,2022,120,"Crime","5.7","Ranjit Tewari","Akshay Kumar","Rakul Preet Singh"
"tt15353964","movie","Significant Other","Significant Other",0,2022,84,"Drama","5.7","Dan Berk","Maika Monroe","Maika Monroe"
"tt15354916","movie","Jawan","Jawan",0,2023,169,"Action","7","Atlee","Shah Rukh Khan","Shah Rukh Khan"
"tt15392282","movie","Merry Christmas","Merry Christmas",0,2024,144,"Drama","6.9","Sriram Raghavan","Katrina Kaif","Vijay Sethupathi"
"tt15398776","movie","Oppenheimer","Oppenheimer",0,2023,180,"Biography","8.3","Christopher Nolan","Cillian Murphy","Emily Blunt"
"tt15463032","movie","Love in the Villa","Love in the Villa",0,2022,114,"Comedy","5.4","Mark Steven Johnson","Kat Graham","Tom Hopper"
"tt15501640","movie","Drishyam 2","Drishyam 2",0,2022,140,"Crime","8.2","Abhishek Pathak","Ajay Devgn","Akshaye Khanna"
"tt15600222","movie","An Action Hero","An Action Hero",0,2022,130,"Action","7","Anirudh Iyer","Ayushmann Khurrana","Jaideep Ahlawat"
"tt1560220","movie","Zombieland: Double Tap","Zombieland: Double Tap",0,2019,99,"Action","6.7","Ruben Fleischer","Woody Harrelson","Jesse Eisenberg"
"tt15671028","movie","No Hard Feelings","No Hard Feelings",0,2023,103,"Comedy","6.4","Gene Stupnitsky","Jennifer Lawrence","Andrew Barth Feldman"
"tt15679400","movie","Knock at the Cabin","Knock at the Cabin",0,2023,100,"Horror","6.1","M. Night Shyamalan","Dave Bautista","Jonathan Groff"
"tt15680228","movie","Bheed","Bheed",0,2023,124,"Drama","6.6","Anubhav Sinha","Rajkummar Rao","Pankaj Kapur"
"tt15710136","movie","Yashoda","Yashoda",0,2022,135,"Action","6.5","Harish Narayan","Samantha Ruth Prabhu","Unni Mukundan"
"tt15748830","movie","Jaane Jaan","Jaane Jaan",0,2023,139,"Crime","7","Sujoy Ghosh","Kareena Kapoor","Jaideep Ahlawat"
"tt15789038","movie","Elemental","Elemental",0,2023,101,"Adventure","7","Peter Sohn","Leah Lewis","Mamoudou Athie"
"tt15789472","movie","Nowhere","Nowhere",0,2023,109,"Drama","6.3","Albert Pintó","Anna Castillo","Tamar Novas"
"tt15791034","movie","Barbarian","Barbarian",0,2022,102,"Horror","7","Zach Cregger","Georgina Campbell","Bill Skarsgård"
"tt15799866","movie","Silent Night","Silent Night",0,2023,104,"Action","5.3","John Woo","Joel Kinnaman","Kid Cudi"
"tt15893750","movie","Rye Lane","Rye Lane",0,2023,82,"Comedy","7.2","Raine Allen-Miller","David Jonsson","Vivian Oparah"
"tt15979666","movie","The Archies","The Archies",0,2023,141,"Comedy","4.2","Zoya Akhtar","Agastya Nanda","Khushi Kapoor"
"tt16077702","movie","Govinda Naam Mera","Govinda Naam Mera",0,2022,131,"Comedy","6.5","Shashank Khaitan","Vicky Kaushal","Kiara Advani"
"tt16183464","movie","One Piece Film: Red","One Piece Film: Red",0,2022,115,"Action","6.8","Gorô Taniguchi","Mayumi Tanaka","Kazuya Nakai"
"tt1618434","movie","Murder Mystery","Murder Mystery",0,2019,97,"Action","6","Kyle Newacheck","Adam Sandler","Jennifer Aniston"
"tt16252698","movie","Passages","Passages",0,2023,91,"Drama","6.7","Ira Sachs","Franz Rogowski","Ben Whishaw"
"tt1630029","movie","Avatar: The Way of Water","Avatar: The Way of Water",0,2022,192,"Action","7.5","James Cameron","Sam Worthington","Zoe Saldana"
"tt16300962","movie","When Evil Lurks","Cuando acecha la maldad",0,2023,99,"Horror","7","Demián Rugna","Ezequiel Rodríguez","Demián Salomón"
"tt1684562","movie","The Fall Guy","The Fall Guy",0,2024,126,"Action","7","David Leitch","Ryan Gosling","Emily Blunt"
"tt16953666","movie","The Night of the 12th","La nuit du 12",0,2022,115,"Crime","7","Dominik Moll","Bastien Bouillon","Bouli Lanners"
"tt1695843","movie","Haunted Mansion","Haunted Mansion",0,2023,123,"Comedy","6","Justin Simien","LaKeith Stanfield","Rosario Dawson"
"tt17009348","movie","DogMan","Dogman",0,2023,115,"Crime","6.8","Luc Besson","Caleb Landry Jones","Jojo T. Gibbs"
"tt17009710","movie","Anatomy of a Fall","Anatomie d'une chute",0,2023,151,"Crime","7.7","Justine Triet","Sandra Hüller","Swann Arlaud"
"tt17024450","movie","The Equalizer 3","The Equalizer 3",0,2023,109,"Action","6.8","Antoine Fuqua","Denzel Washington","Dakota Fanning"
"tt17076046","movie","Weird: The Al Yankovic Story","Weird: The Al Yankovic Story",0,2022,108,"Biography","6.9","Eric Appel","Diedrich Bader","Daniel Radcliffe"
"tt17220704","movie","A Christmas Story Christmas","A Christmas Story Christmas",0,2022,98,"Comedy","6.7","Clay Kaytis","Peter Billingsley","Erinn Hayes"
"tt17351924","movie","Saltburn","Saltburn",0,2023,131,"Drama","7","Emerald Fennell","Barry Keoghan","Jacob Elordi"
"tt17592606","movie","Daman","DAMaN",0,2022,121,"Adventure","8.8","Lenka Debiprasad","Karan Kandhapan","Babushan Mohanty"
"tt1798632","movie","Firestarter","Firestarter",0,2022,94,"Drama","4.6","Keith Thomas","Zac Efron","Ryan Kiera Armstrong"
"tt18072316","movie","Bade Miyan Chote Miyan","Bade Miyan Chote Miyan",0,2024,163,"Action","4.1","Ali Abbas Zafar","Akshay Kumar","Akshay Kumar"
"tt18073328","movie","Blood & Gold","Blood & Gold",0,2023,98,"Action","6.5","Peter Thorwarth","Jördis Triebel","Robert Maaser"
"tt18079362","movie","80 for Brady","80 for Brady",0,2023,98,"Comedy","5.9","Kyle Marvin","Lily Tomlin","Jane Fonda"
"tt1833116","movie","The Informer","The Informer",0,2019,113,"Action","6.6","Andrea Di Stefano","Joel Kinnaman","Rosamund Pike"
"tt18411490","movie","Tiger 3","Tiger 3",0,2023,155,"Action","5.7","Maneesh Sharma","Salman Khan","Katrina Kaif"
"tt18550140","movie","Holy Spider","Holy Spider",0,2022,118,"Crime","7.3","Ali Abbasi","Alice Rahimi","Diana Al Hussen"
"tt12573454","movie","Sharper","Sharper",0,2023,116,"Crime","6.7","Benjamin Caron","Julianne Moore","Sebastian Stan"
"tt12676326","movie","Malcolm & Marie","Malcolm & Marie",0,2021,106,"Drama","6.6","Sam Levinson","John David Washington","Zendaya"
"tt12680684","movie","The Hand of God","È stata la mano di Dio",0,2021,130,"Drama","7.3","Paolo Sorrentino","Filippo Scotti","Toni Servillo"
"tt12683756","movie","The Chalk Line","Jaula",0,2022,106,"Horror","6.1","Ignacio Tatay","Elena Anaya","Pablo Molinero"
"tt12740760","movie","Phone Bhoot","Phone Bhoot",0,2022,136,"Comedy","5.2","Gurmmeet Singh","Katrina Kaif","Ishaan Khattar"
"tt12747748","movie","Leave the World Behind","Leave the World Behind",0,2023,138,"Drama","6.4","Sam Esmail","Julia Roberts","Mahershala Ali"
"tt12749596","movie","Host","Host",0,2020,57,"Horror","6.5","Rob Savage","Haley Bishop","Jemma Moore"
"tt12800524","movie","Encounter","Encounter",0,2021,108,"Drama","5.9","Michael Pearce","Riz Ahmed","Octavia Spencer"
"tt12801262","movie","Luca","Luca",0,2021,95,"Adventure","7.4","Enrico Casarosa","Jacob Tremblay","Jack Dylan Grazer"
"tt12844910","movie","Pathaan","Pathaan",0,2023,146,"Action","5.8","Siddharth Anand","Shah Rukh Khan","Deepika Padukone"
"tt12873562","movie","The Invitation","The Invitation",0,2022,105,"Horror","5.3","Jessica M. Thompson","Nathalie Emmanuel","Thomas Doherty"
"tt12877640","movie","A Classic Horror Story","A Classic Horror Story",0,2021,95,"Drama","5.7","Roberto De Feo","Matilda Anna Ingrid Lutz","Francesco Russo"
"tt12921446","movie","The Exorcist: Believer","The Exorcist: Believer",0,2023,111,"Horror","4.8","David Gordon Green","Lafortune Joseph","Leslie Odom Jr."
"tt1298644","movie","The Hustle","The Hustle",0,2019,93,"Comedy","5.4","Chris Addison","Anne Hathaway","Rebel Wilson"
"tt12987894","movie","American Murder: The Family Next Door","American Murder: The Family Next Door",0,2020,83,"Crime","7.2","Jenny Popplewell","Nickole Atkinson","Jim Benemann"
"tt13007592","movie","The Noel Diary","The Noel Diary",0,2022,99,"Comedy","6.1","Charles Shyer","Justin Hartley","Barrett Doss"
"tt13045890","movie","Paper Lives","Kagittan Hayatlar",0,2021,96,"Drama","6.6","Can Ulkay","Çagatay Ulusoy","Emir Ali Dogrul"
"tt13087796","movie","I'm Your Man","Ich bin dein Mensch",0,2021,108,"Comedy","7","Maria Schrader","Maren Eggert","Dan Stevens"
"tt13206926","movie","Joji","Joji",0,2021,113,"Crime","7.8","Dileesh Pothan","Fahadh Faasil","Basil Joseph"
"tt13207508","movie","Swan Song","Swan Song",0,2021,116,"Drama","6.8","Benjamin Cleary","Mahershala Ali","Mahershala Ali"
"tt1321510","movie","In the Heights","In the Heights",0,2021,143,"Drama","7.3","Jon M. Chu","Anthony Ramos","Corey Hawkins"
"tt13269536","movie","Girl in the Basement","Girl in the Basement",0,2021,88,"Crime","6.3","Elisabeth Röhm","Judd Nelson","Stefanie Scott"
"tt13309170","movie","Influencer","Influencer",0,2022,92,"Horror","6.2","Kurtis David Harder","Emily Tennant","Rory J Saper"
"tt13314558","movie","Day Shift","Day Shift",0,2022,113,"Action","6.1","J.J. Perry","Jamie Foxx","Dave Franco"
"tt13320622","movie","The Lost City","The Lost City",0,2022,112,"Action","6.1","Aaron Nee","Sandra Bullock","Sandra Bullock"
"tt13320662","movie","Slumberland","Slumberland",0,2022,117,"Adventure","6.7","Francis Lawrence","Jason Momoa","Marlow Barkley"
"tt13322120","movie","American Sicario","American Sicario",0,2021,101,"Action","4.3","RJ Collins","Philippe A. Haddad","Maurice Compte"
"tt13364468","movie","Love Hostel","Love Hostel",0,2022,100,"Action","5.8","Shanker Raman","Bobby Deol","Vikrant Massey"
"tt13375076","movie","The Pope's Exorcist","The Pope's Exorcist",0,2023,103,"Horror","6.1","Julius Avery","Russell Crowe","Daniel Zovatto"
"tt13423846","movie","321 Action","321 Action",0,2020,100,"Drama","1","Shady Al Ramly","Rakan Abdulwahed","Dyler"
"tt13510660","movie","Dhamaka","Dhamaka",0,2021,103,"Action","6.8","Ram Madhvani","Kartik Aaryan","Mrunal Thakur"
"tt13575806","movie","Back to the Outback","Back to the Outback",0,2021,95,"Adventure","6.5","Harry Cripps","Eric Bana","Tim Minchin"
"tt13669038","movie","Women Talking","Women Talking",0,2022,104,"Drama","6.9","Sarah Polley","Rooney Mara","Claire Foy"
"tt13833688","movie","The Whale","The Whale",0,2022,117,"Drama","7.6","Darren Aronofsky","Brendan Fraser","Sadie Sink"
"tt13872248","movie","The Sadness","Ku bei",0,2021,99,"Horror","6.4","Rob Jabbaz","Berant Zhu","Regina Lei"
"tt13873302","movie","Against the Ice","Against the Ice",0,2022,102,"Adventure","6.5","Peter Flinth","Nikolaj Coster-Waldau","Joe Cole"
"tt13880104","movie","Happening","L'événement",0,2021,100,"Drama","7.4","Audrey Diwan","Anamaria Vartolomei","Kacey Mottet Klein"
"tt13919802","movie","Anek","Anek",0,2022,147,"Action","6.4","Anubhav Sinha","Ayushmann Khurrana","Ayushmann Khurrana"
"tt13923084","movie","Boy Kills World","Boy Kills World",0,2023,111,"Action","6.4","Moritz Mohr","Bill Skarsgård","Jessica Rothe"
"tt13923456","movie","Mafia Mamma","Mafia Mamma",0,2023,101,"Action","5.4","Catherine Hardwicke","Toni Collette","Monica Bellucci"
"tt13927994","movie","Salaar","Salaar: Part 1 - Ceasefire",0,2023,175,"Action","6.5","Prashanth Neel","Prabhas","Prithviraj Sukumaran"
"tt13964390","movie","Under Paris","Sous la Seine",0,2024,104,"Action","5.2","Xavier Gens","Bérénice Bejo","Nassim Lyes"
"tt14060094","movie","Blacklight","Blacklight",0,2022,104,"Action","4.8","Mark Williams","Liam Neeson","Aidan Quinn"
"tt14060232","movie","Infinite Storm","Infinite Storm",0,2022,97,"Drama","5.2","Malgorzata Szumowska","Naomi Watts","Billy Howle"
"tt14099334","movie","Bhediya","Bhediya",0,2022,156,"Comedy","6.7","Amar Kaushik","Varun Dhawan","Varun Dhawan"
"tt14138650","movie","The Pale Blue Eye","The Pale Blue Eye",0,2022,128,"Crime","6.6","Scott Cooper","Christian Bale","Harry Melling"
"tt14174940","movie","Interceptor","Interceptor",0,2022,99,"Action","4.7","Matthew Reilly","Elsa Pataky","Luke Bracey"
"tt14176542","movie","Bardo: False Chronicle of a Handful of Truths","Bardo, falsa crónica de unas cuantas verdades",0,2022,159,"Comedy","6.7","Alejandro G. Iñárritu","Daniel Giménez Cacho","Griselda Siciliani"
"tt14209560","movie","Bheemla Nayak","Bheemla Nayak",0,2022,130,"Action","6.3","Saagar K Chandra","Pawan Kalyan","Rana Daggubati"
"tt14209916","movie","Cocaine Bear","Cocaine Bear",0,2023,95,"Comedy","5.9","Elizabeth Banks","Keri Russell","Alden Ehrenreich"
"tt14217100","movie","Ferry","Ferry",0,2021,106,"Action","7","Cecilia Verheyden","Frank Lammers","Elise Schaap"
"tt14253846","movie","Speak No Evil","Speak No Evil",0,2022,97,"Drama","6.6","Christian Tafdrup","Morten Burian","Sidsel Siem Koch"
"tt14263856","movie","Last the Night","Last the Night",0,2022,88,"Horror","4.6","Nick Leisure","Brian Austin Green","Makena Taylor"
"tt14295590","movie","Mrs. Chatterjee vs. Norway","Mrs. Chatterjee vs. Norway",0,2023,144,"Biography","7.3","Ashima Chibber","Rani Mukerji","Jim Sarbh"
"tt14298328","movie","Look Both Ways","Look Both Ways",0,2022,110,"Comedy","6.3","Wanuri Kahiu","Lili Reinhart","Danny Ramirez"
"tt14376344","movie","Cha Cha Real Smooth","Cha Cha Real Smooth",0,2022,107,"Comedy","7.3","Cooper Raiff","Cooper Raiff","Dakota Johnson"
